20,0.00995104,0.8,2786.72
20,0.00995104,0.8,2786.72
20,0.00995104,0.8,2786.72
20,0.00995104,0.8,2786.72
20,0.00995104,0.8,2786.72
20,0.00995104,0.8,2786.72
20,0.0995104,0.8,36.4208
20,0.0995104,0.8,36.4208
20,0.0995104,0.8,36.4208
20,0.0995104,0.8,36.4208
20,0.0995104,0.8,2.83304e-28
20,0.0995104,0.8,36.4208
20,0.0995104,0.8,36.4208
20,0.0995104,0.8,36.4208
20,0.0995104,0.8,36.4208
20,0.0995104,0.8,36.4208
20,0.0995104,0.8,36.4208
20,0.0995104,0.8,36.4208
20,0.0995104,0.8,36.4208
20,0.0995104,0.8,8.93266e-07
20,0.0995104,0.8,36.4208
20,0.0995104,0.8,36.4208
20,0.0995104,0.8,36.4208
20,0.0995104,0.8,36.4208
20,0.0995104,0.69,36.4208
20,-0.0839615,0.69,0
20,-0.0839615,0.69,0
20,0.0995104,0.8,36.4208
20,0.0995104,0.8,36.4208
20,0.0995104,0.8,36.4208
20,0.0995104,0.8,36.4208
20,0.0995104,0.8,36.4208
20,0.0995104,0.8,36.4208
20,0.0995104,0.8,5.6186e-13
20,0.0995104,0.8,36.4208
