Network Size,Strain,Young's Modulus,Probability
20,0.00807459,1,0.8
6,17,19.7587,4.09561,0,1,0
6,18,21.6951,4.86897,1,1,0
6,19,21.52,5.47173,1,1,1
7,0,3.00707,6.01506,1,1,1
7,1,4.4184,5.61491,1,0,1
7,2,5.48968,5.36777,1,1,1
7,3,6.95288,6.35034,1,1,1
7,4,7.63732,5.61993,1,1,1
7,5,9.12202,5.19811,0,0,0
7,6,9.89009,6.33968,1,1,1
7,7,10.373,6.12231,0,1,1
7,8,11.2974,7.52626,0,1,1
7,9,12.399,5.91548,1,1,1
7,10,13.714,5.82048,1,1,1
7,11,14.6776,5.86016,1,1,0
7,12,16.0381,5.44966,1,0,1
7,13,16.9811,6.42697,1,1,1
7,14,17.8754,6.05547,1,1,1
7,15,18.7436,6.10074,1,1,1
7,16,20.2149,6.68381,1,1,1
7,17,20.4227,5.40057,1,1,1
7,18,21.5782,5.54956,1,1,1
7,19,22.2496,6.84791,1,1,1
8,0,4.43401,7.25403,1,1,1
8,1,5.66535,6.74861,1,1,0
8,2,6.68879,6.43846,1,1,0
8,3,6.94447,6.46788,1,1,1
8,4,7.96106,7.17218,1,1,1
8,5,9.46759,6.9583,1,1,0
8,6,10.0806,6.78464,1,0,1
8,7,10.8052,7.68674,1,1,1
8,8,11.2549,7.58725,0,1,1
8,9,13.8145,6.21361,1,1,0
8,10,14.5855,7.08604,1,1,1
8,11,15.677,7.12252,1,1,1
8,12,16.4592,7.59806,1,1,1
8,13,17.5218,7.57079,1,1,1
8,14,18.2355,6.80277,1,0,1
8,15,18.7113,6.60133,1,1,0
8,16,20.1704,6.71474,1,1,0
8,17,20.478,6.43273,1,0,1
8,18,22.1996,6.74232,1,0,1
8,19,22.1278,6.90323,0,0,1
9,0,4.46896,7.28707,0,1,0
9,1,6.30134,7.83644,1,1,1
9,2,6.89818,7.68508,1,1,1
9,3,7.8848,7.50823,1,0,1
9,4,8.50914,8.33426,1,1,1
9,5,9.77029,7.98401,1,1,0
9,6,10.4564,8.25079,1,1,1
9,7,10.9362,8.29256,0,1,1
9,8,12.4988,7.34106,1,1,1
9,9,13.8654,7.08448,0,1,1
9,10,15.333,8.16493,1,1,1
9,11,16.5075,7.53974,1,1,0
9,12,16.6413,8.43086,1,1,1
9,13,17.6191,7.67287,0,1,1
9,14,18.4841,9.04144,1,1,1
9,15,18.8211,7.98422,1,1,1
9,16,20.8103,7.88188,1,1,0
9,17,21.5914,8.29779,1,1,1
9,18,21.6646,8.22688,1,1,1
9,19,22.9474,8.09683,0,1,1
10,0,5.93472,8.44031,1,1,1
10,1,6.86476,8.01587,1,1,0
10,2,7.3369,8.74902,1,1,0
10,3,7.46906,9.14238,1,1,1
10,4,7.80958,8.90071,0,0,1
10,5,10.7863,8.68775,1,1,1
10,6,10.9164,8.41559,1,1,1
10,7,11.8831,8.51876,0,1,1
10,8,13.6753,8.04389,1,1,0
10,9,14.5981,8.28832,1,1,0
10,10,15.5581,8.79241,1,1,1
10,11,15.9157,8.7126,1,1,1
10,12,17.0466,9.00768,1,1,1
10,13,18.6108,9.06017,1,1,1
10,14,18.5275,8.99961,1,1,0
10,15,19.3272,9.1174,0,1,1
10,16,21.5068,8.52005,1,1,1
10,17,21.8423,8.28946,1,0,1
10,18,22.2103,8.26843,1,1,0
10,19,23.2718,9.47039,0,1,1
11,0,5.73235,9.38749,1,1,0
11,1,7.20773,9.4306,1,0,0
11,2,7.12639,9.47243,1,0,1
11,3,7.6051,9.69398,0,1,1
11,4,10.1286,10.027,0,1,1
11,5,11.2728,9.19719,0,1,1
11,6,12.2407,9.49552,1,1,1
11,7,12.5218,9.48985,1,1,1
11,8,13.438,9.58998,0,1,0
11,9,15.5597,9.47652,1,1,1
11,10,15.956,9.36822,1,1,0
11,11,16.0663,9.15287,0,1,1
11,12,17.4234,9.85919,0,1,1
11,13,18.9386,9.92756,1,1,1
11,14,19.1598,9.08142,1,1,1
11,15,20.3988,9.33586,0,1,1
11,16,21.7141,9.33677,1,1,1
11,17,22.1397,9.73675,1,1,1
11,18,23.4177,9.45368,1,1,1
11,19,24.7344,9.47979,1,1,1
12,0,5.37051,10.7699,0,1,1
12,1,7.37485,10.6278,1,1,1
12,2,8.12328,10.5444,1,1,1
12,3,8.89603,10.7868,0,1,1
12,4,11.4816,10.4142,1,1,0
12,5,11.1952,10.562,1,1,1
12,6,11.8267,9.38284,0,0,0
12,7,13.4476,10.2877,1,1,1
12,8,14.2644,10.2267,1,0,1
12,9,15.69,10.0866,1,1,0
12,10,16.0099,10.2302,1,1,1
12,11,16.7922,10.2878,1,1,1
12,12,18.6931,10.4148,1,1,1
12,13,18.8378,10.5105,1,1,1
12,14,20.0657,9.92578,1,0,0
12,15,21.0145,10.0707,1,1,1
12,16,22.1994,9.92374,0,1,1
12,17,23.2746,9.88882,0,1,1
12,18,24.3884,10.6053,1,1,1
12,19,25.3992,10.5884,1,1,0
13,0,6.45446,11.4349,1,1,1
13,1,7.67515,11.6776,0,1,1
13,2,9.52247,12.0793,1,1,0
13,3,9.50163,11.8322,1,1,1
13,4,10.6799,11.7066,1,1,1
13,5,12.1389,11.8649,1,1,1
13,6,12.8756,11.8886,1,1,1
13,7,13.6359,11.5118,1,0,1
13,8,14.6504,11.8285,1,0,1
13,9,15.8914,11.3342,1,1,0
13,10,16.558,11.671,1,1,1
13,11,17.6887,11.374,0,1,1
13,12,18.7093,10.4498,1,0,1
13,13,19.9135,11.3542,1,1,0
13,14,20.8223,11.6268,1,1,1
13,15,22.0254,11.218,1,1,0
13,16,21.9806,11.0775,0,1,0
13,17,24.3333,10.8708,1,0,0
13,18,24.8761,10.9315,1,1,0
13,19,25.0621,10.6895,0,1,1
14,0,6.60189,12.4026,0,1,1
14,1,7.56134,12.0889,0,1,0
14,2,9.60012,12.2566,1,1,1
14,3,9.60622,12.1864,1,1,1
14,4,11.1805,12.455,1,1,1
14,5,12.1509,13.0203,1,1,1
14,6,13.1132,12.3883,1,1,0
14,7,14.1177,13.3721,1,1,1
14,8,15.3962,13.5423,1,1,0
14,9,15.784,12.6417,1,1,1
14,10,17.2651,12.6671,1,1,0
14,11,18.7176,12.6198,1,1,0
14,12,18.7881,13.2023,1,0,1
14,13,20.2092,12.5569,1,1,0
14,14,20.5864,13.1256,1,1,1
14,15,21.9736,12.4907,1,1,1
14,16,22.8762,12.5259,1,1,1
14,17,23.5975,12.469,1,0,0
14,18,24.9711,12.438,0,1,1
14,19,26.3861,11.756,1,1,0
15,0,7.66565,13.3757,1,0,1
15,1,8.86546,12.9169,1,1,1
15,2,9.22528,13.2143,1,1,1
15,3,10.2221,13.479,1,1,1
15,4,11.6816,13.52,1,0,1
15,5,12.8427,13.93,1,1,1
15,6,13.076,13.63,1,1,1
15,7,14.0709,13.6663,1,1,1
15,8,15.3351,13.818,0,1,0
15,9,16.5717,13.9062,1,1,1
15,10,17.6976,13.6258,1,1,1
15,11,18.9111,13.144,1,1,0
15,12,19.612,14.2396,1,1,0
15,13,20.7355,13.4097,1,1,1
15,14,22.0378,13.4599,1,1,1
15,15,23.2042,13.4516,1,1,1
15,16,23.2359,13.5278,1,1,0
15,17,24.557,13.5642,1,1,1
15,18,25.2671,13.6018,1,1,1
15,19,26.3908,13.24,1,1,1
16,0,8.51452,13.5569,1,0,0
16,1,9.39085,14.2221,1,1,1
16,2,9.35318,14.1686,1,0,1
16,3,10.6816,14.407,0,1,1
16,4,12.5249,14.7492,1,1,1
16,5,13.1794,13.6469,1,0,0
16,6,14.0976,14.2173,0,1,1
16,7,14.7534,14.6347,0,1,0
16,8,16.5412,14.1493,1,1,1
16,9,17.0889,14.6692,1,1,1
16,10,18.2913,14.6318,1,1,0
16,11,19.4267,14.16,1,1,0
16,12,19.5457,14.1285,1,1,0
16,13,21.0317,14.2709,0,1,0
16,14,23.0147,14.541,1,1,1
16,15,23.855,14.5271,1,1,1
16,16,24.0938,14.4816,0,0,1
16,17,25.044,14.7376,1,1,1
16,18,26.2429,14.4524,1,1,1
16,19,27.1773,14.1967,1,0,1
17,0,9.36686,15.635,1,1,1
17,1,9.7696,15.3972,1,1,1
17,2,10.7324,15.7223,1,1,1
17,3,11.5778,15.6463,1,1,1
17,4,12.6269,15.7935,1,0,1
17,5,14.0131,15.4139,1,1,1
17,6,13.9483,15.6683,1,0,1
17,7,15.9705,15.6055,1,1,1
17,8,16.5741,15.622,1,1,1
17,9,17.3147,15.8936,1,1,0
17,10,18.3119,15.5364,1,1,0
17,11,19.1182,15.2554,1,1,0
17,12,18.7385,15.3281,0,0,1
17,13,21.5751,14.8928,1,1,1
17,14,22.8835,14.8778,1,1,1
17,15,23.899,15.7745,1,1,1
17,16,24.2277,15.7772,0,1,1
17,17,25.2371,15.2429,0,0,1
17,18,26.8056,15.3015,1,0,1
17,19,28.2985,15.6885,1,1,1
18,0,10.0211,15.9046,1,1,1
18,1,10.4395,16.5828,1,1,1
18,2,10.6904,16.3147,1,1,1
18,3,11.8867,16.4923,1,1,1
18,4,13.1656,16.539,1,1,1
18,5,13.9098,15.6572,0,1,1
18,6,15.9802,15.912,1,1,0
18,7,16.4559,15.8412,1,1,0
18,8,16.3939,15.6646,1,0,0
18,9,17.6834,16.9521,0,1,1
18,10,17.8553,16.8355,1,1,1
18,11,18.6751,16.154,0,1,1
18,12,22.3602,15.9582,1,1,0
18,13,22.5116,16.083,1,1,1
18,14,23.9927,15.9246,1,0,0
18,15,23.9268,15.838,0,1,1
18,16,24.7935,15.8504,1,0,1
18,17,26.5731,16.1352,1,1,1
18,18,27.6643,16.2435,1,1,1
18,19,28.8807,16.5754,1,1,0
19,0,9.82434,16.2628,1,1,1
19,1,10.7124,16.5034,1,1,1
19,2,11.3251,16.5832,1,1,0
19,3,12.0654,16.6614,1,0,1
19,4,13.0484,16.9913,1,1,1
19,5,13.5288,17.0587,0,1,1
19,6,15.9195,16.9165,1,1,1
19,7,17.3976,16.9998,1,1,1
19,8,17.6122,16.921,1,1,1
19,9,17.7006,17.1003,0,1,1
19,10,18.7651,16.6474,0,1,1
19,11,19.3287,16.7886,0,1,1
19,12,22.2971,16.1473,1,1,1
19,13,22.2575,16.1254,1,1,1
19,14,24.4501,16.1343,1,1,0
19,15,25.1606,15.93,1,1,1
19,16,26.4462,16.2398,1,0,1
19,17,26.4442,16.1782,1,1,1
19,18,27.3741,17.2352,1,1,1
19,19,29.0025,16.9002,1,1,1
