Network Size,Strain,Young's Modulus,Probability
20,0,1,1
3,8,9.5,2.59808,1,1,1,1,1,1
3,9,10.5,2.59808,1,1,1,1,1,1
3,10,11.5,2.59808,1,1,1,1,1,1
3,11,12.5,2.59808,1,1,1,1,1,1
3,12,13.5,2.59808,1,1,1,1,1,1
3,13,14.5,2.59808,1,1,1,1,1,1
3,14,15.5,2.59808,1,1,1,1,1,1
3,15,16.5,2.59808,1,1,1,1,1,1
3,16,17.5,2.59808,1,1,1,1,1,1
3,17,18.5,2.59808,1,1,1,1,1,1
3,18,19.5,2.59808,1,1,1,1,1,1
3,19,20.5,2.59808,1,1,1,1,1,1
4,0,2,3.4641,1,1,1,1,1,1
4,1,3,3.4641,1,1,1,1,1,1
4,2,4,3.4641,1,1,1,1,1,1
4,3,5,3.4641,1,1,1,1,1,1
4,4,6,3.4641,1,1,1,1,1,1
4,5,7,3.4641,1,1,1,1,1,1
4,6,8,3.4641,1,1,1,1,1,1
4,7,9,3.4641,1,1,1,1,1,1
4,8,10,3.4641,1,1,1,1,1,1
4,9,11,3.4641,1,1,1,1,1,1
4,10,12,3.4641,1,1,1,1,1,1
4,11,13,3.4641,1,1,1,1,1,1
4,12,14,3.4641,1,1,1,1,1,1
4,13,15,3.4641,1,1,1,1,1,1
4,14,16,3.4641,1,1,1,1,1,1
4,15,17,3.4641,1,1,1,1,1,1
4,16,18,3.4641,1,1,1,1,1,1
4,17,19,3.4641,1,1,1,1,1,1
4,18,20,3.4641,1,1,1,1,1,1
4,19,21,3.4641,1,1,1,1,1,1
5,0,2.5,4.33013,1,1,1,1,1,1
5,1,3.5,4.33013,1,1,1,1,1,1
5,2,4.5,4.33013,1,1,1,1,1,1
5,3,5.5,4.33013,1,1,1,1,1,1
5,4,6.5,4.33013,1,1,1,1,1,1
5,5,7.5,4.33013,1,1,1,1,1,1
5,6,8.5,4.33013,1,1,1,1,1,1
5,7,9.5,4.33013,1,1,1,1,1,1
5,8,10.5,4.33013,1,1,1,1,1,1
5,9,11.5,4.33013,1,1,1,1,1,1
5,10,12.5,4.33013,1,1,1,1,1,1
5,11,13.5,4.33013,1,1,1,1,1,1
5,12,14.5,4.33013,1,1,1,1,1,1
5,13,15.5,4.33013,1,1,1,1,1,1
5,14,16.5,4.33013,1,1,1,1,1,1
5,15,17.5,4.33013,1,1,1,1,1,1
5,16,18.5,4.33013,1,1,1,1,1,1
5,17,19.5,4.33013,1,1,1,1,1,1
5,18,20.5,4.33013,1,1,1,1,1,1
5,19,21.5,4.33013,1,1,1,1,1,1
6,0,3,5.19615,1,1,1,1,1,1
6,1,4,5.19615,1,1,1,1,1,1
6,2,5,5.19615,1,1,1,1,1,1
6,3,6,5.19615,1,1,1,1,1,1
6,4,7,5.19615,1,1,1,1,1,1
6,5,8,5.19615,1,1,1,1,1,1
6,6,9,5.19615,1,1,1,1,1,1
6,7,10,5.19615,1,1,1,1,1,1
6,8,11,5.19615,1,1,1,1,1,1
6,9,12,5.19615,1,1,1,1,1,1
6,10,13,5.19615,1,1,1,1,1,1
6,11,14,5.19615,1,1,1,1,1,1
6,12,15,5.19615,1,1,1,1,1,1
6,13,16,5.19615,1,1,1,1,1,1
6,14,17,5.19615,1,1,1,1,1,1
6,15,18,5.19615,1,1,1,1,1,1
6,16,19,5.19615,1,1,1,1,1,1
6,17,20,5.19615,1,1,1,1,1,1
6,18,21,5.19615,1,1,1,1,1,1
6,19,22,5.19615,1,1,1,1,1,1
7,0,3.5,6.06218,1,1,1,1,1,1
7,1,4.5,6.06218,1,1,1,1,1,1
7,2,5.5,6.06218,1,1,1,1,1,1
7,3,6.5,6.06218,1,1,1,1,1,1
7,4,7.5,6.06218,1,1,1,1,1,1
7,5,8.5,6.06218,1,1,1,1,1,1
7,6,9.5,6.06218,1,1,1,1,1,1
7,7,10.5,6.06218,1,1,1,1,1,1
7,8,11.5,6.06218,1,1,1,1,1,1
7,9,12.5,6.06218,1,1,1,1,1,1
7,10,13.5,6.06218,1,1,1,1,1,1
7,11,14.5,6.06218,1,1,1,1,1,1
7,12,15.5,6.06218,1,1,1,1,1,1
7,13,16.5,6.06218,1,1,1,1,1,1
7,14,17.5,6.06218,1,1,1,1,1,1
7,15,18.5,6.06218,1,1,1,1,1,1
7,16,19.5,6.06218,1,1,1,1,1,1
7,17,20.5,6.06218,1,1,1,1,1,1
7,18,21.5,6.06218,1,1,1,1,1,1
7,19,22.5,6.06218,1,1,1,1,1,1
8,0,4,6.9282,1,1,1,1,1,1
8,1,5,6.9282,1,1,1,1,1,1
8,2,6,6.9282,1,1,1,1,1,1
8,3,7,6.9282,1,1,1,1,1,1
8,4,8,6.9282,1,1,1,1,1,1
8,5,9,6.9282,1,1,1,1,1,1
8,6,10,6.9282,1,1,1,1,1,1
8,7,11,6.9282,1,1,1,1,1,1
8,8,12,6.9282,1,1,1,1,1,1
8,9,13,6.9282,1,1,1,1,1,1
8,10,14,6.9282,1,1,1,1,1,1
8,11,15,6.9282,1,1,1,1,1,1
8,12,16,6.9282,1,1,1,1,1,1
8,13,17,6.9282,1,1,1,1,1,1
8,14,18,6.9282,1,1,1,1,1,1
8,15,19,6.9282,1,1,1,1,1,1
8,16,20,6.9282,1,1,1,1,1,1
8,17,21,6.9282,1,1,1,1,1,1
8,18,22,6.9282,1,1,1,1,1,1
8,19,23,6.9282,1,1,1,1,1,1
9,0,4.5,7.79423,1,1,1,1,1,1
9,1,5.5,7.79423,1,1,1,1,1,1
9,2,6.5,7.79423,1,1,1,1,1,1
9,3,7.5,7.79423,1,1,1,1,1,1
9,4,8.5,7.79423,1,1,1,1,1,1
9,5,9.5,7.79423,1,1,1,1,1,1
9,6,10.5,7.79423,1,1,1,1,1,1
9,7,11.5,7.79423,1,1,1,1,1,1
9,8,12.5,7.79423,1,1,1,1,1,1
9,9,13.5,7.79423,1,1,1,1,1,1
9,10,14.5,7.79423,1,1,1,1,1,1
9,11,15.5,7.79423,1,1,1,1,1,1
9,12,16.5,7.79423,1,1,1,1,1,1
9,13,17.5,7.79423,1,1,1,1,1,1
9,14,18.5,7.79423,1,1,1,1,1,1
9,15,19.5,7.79423,1,1,1,1,1,1
9,16,20.5,7.79423,1,1,1,1,1,1
9,17,21.5,7.79423,1,1,1,1,1,1
9,18,22.5,7.79423,1,1,1,1,1,1
9,19,23.5,7.79423,1,1,1,1,1,1
10,0,5,8.66025,1,1,1,1,1,1
10,1,6,8.66025,1,1,1,1,1,1
10,2,7,8.66025,1,1,1,1,1,1
10,3,8,8.66025,1,1,1,1,1,1
10,4,9,8.66025,1,1,1,1,1,1
10,5,10,8.66025,1,1,1,1,1,1
10,6,11,8.66025,1,1,1,1,1,1
10,7,12,8.66025,1,1,1,1,1,1
10,8,13,8.66025,1,1,1,1,1,1
10,9,14,8.66025,1,1,1,1,1,1
10,10,15,8.66025,1,1,1,1,1,1
10,11,16,8.66025,1,1,1,1,1,1
10,12,17,8.66025,1,1,1,1,1,1
10,13,18,8.66025,1,1,1,1,1,1
10,14,19,8.66025,1,1,1,1,1,1
10,15,20,8.66025,1,1,1,1,1,1
10,16,21,8.66025,1,1,1,1,1,1
10,17,22,8.66025,1,1,1,1,1,1
10,18,23,8.66025,1,1,1,1,1,1
10,19,24,8.66025,1,1,1,1,1,1
11,0,5.5,9.52628,1,1,1,1,1,1
11,1,6.5,9.52628,1,1,1,1,1,1
11,2,7.5,9.52628,1,1,1,1,1,1
11,3,8.5,9.52628,1,1,1,1,1,1
11,4,9.5,9.52628,1,1,1,1,1,1
11,5,10.5,9.52628,1,1,1,1,1,1
11,6,11.5,9.52628,1,1,1,1,1,1
11,7,12.5,9.52628,1,1,1,1,1,1
11,8,13.5,9.52628,1,1,1,1,1,1
11,9,14.5,9.52628,1,1,1,1,1,1
11,10,15.5,9.52628,1,1,1,1,1,1
11,11,16.5,9.52628,1,1,1,1,1,1
11,12,17.5,9.52628,1,1,1,1,1,1
11,13,18.5,9.52628,1,1,1,1,1,1
11,14,19.5,9.52628,1,1,1,1,1,1
11,15,20.5,9.52628,1,1,1,1,1,1
11,16,21.5,9.52628,1,1,1,1,1,1
11,17,22.5,9.52628,1,1,1,1,1,1
11,18,23.5,9.52628,1,1,1,1,1,1
11,19,24.5,9.52628,1,1,1,1,1,1
12,0,6,10.3923,1,1,1,1,1,1
12,1,7,10.3923,1,1,1,1,1,1
12,2,8,10.3923,1,1,1,1,1,1
12,3,9,10.3923,1,1,1,1,1,1
12,4,10,10.3923,1,1,1,1,1,1
12,5,11,10.3923,1,1,1,1,1,1
12,6,12,10.3923,1,1,1,1,1,1
12,7,13,10.3923,1,1,1,1,1,1
12,8,14,10.3923,1,1,1,1,1,1
12,9,15,10.3923,1,1,1,1,1,1
12,10,16,10.3923,1,1,1,1,1,1
12,11,17,10.3923,1,1,1,1,1,1
12,12,18,10.3923,1,1,1,1,1,1
12,13,19,10.3923,1,1,1,1,1,1
12,14,20,10.3923,1,1,1,1,1,1
12,15,21,10.3923,1,1,1,1,1,1
12,16,22,10.3923,1,1,1,1,1,1
12,17,23,10.3923,1,1,1,1,1,1
12,18,24,10.3923,1,1,1,1,1,1
12,19,25,10.3923,1,1,1,1,1,1
13,0,6.5,11.2583,1,1,1,1,1,1
13,1,7.5,11.2583,1,1,1,1,1,1
13,2,8.5,11.2583,1,1,1,1,1,1
13,3,9.5,11.2583,1,1,1,1,1,1
13,4,10.5,11.2583,1,1,1,1,1,1
13,5,11.5,11.2583,1,1,1,1,1,1
13,6,12.5,11.2583,1,1,1,1,1,1
13,7,13.5,11.2583,1,1,1,1,1,1
13,8,14.5,11.2583,1,1,1,1,1,1
13,9,15.5,11.2583,1,1,1,1,1,1
13,10,16.5,11.2583,1,1,1,1,1,1
13,11,17.5,11.2583,1,1,1,1,1,1
13,12,18.5,11.2583,1,1,1,1,1,1
13,13,19.5,11.2583,1,1,1,1,1,1
13,14,20.5,11.2583,1,1,1,1,1,1
13,15,21.5,11.2583,1,1,1,1,1,1
13,16,22.5,11.2583,1,1,1,1,1,1
13,17,23.5,11.2583,1,1,1,1,1,1
13,18,24.5,11.2583,1,1,1,1,1,1
13,19,25.5,11.2583,1,1,1,1,1,1
14,0,7,12.1244,1,1,1,1,1,1
14,1,8,12.1244,1,1,1,1,1,1
14,2,9,12.1244,1,1,1,1,1,1
14,3,10,12.1244,1,1,1,1,1,1
14,4,11,12.1244,1,1,1,1,1,1
14,5,12,12.1244,1,1,1,1,1,1
14,6,13,12.1244,1,1,1,1,1,1
14,7,14,12.1244,1,1,1,1,1,1
14,8,15,12.1244,1,1,1,1,1,1
14,9,16,12.1244,1,1,1,1,1,1
14,10,17,12.1244,1,1,1,1,1,1
14,11,18,12.1244,1,1,1,1,1,1
14,12,19,12.1244,1,1,1,1,1,1
14,13,20,12.1244,1,1,1,1,1,1
14,14,21,12.1244,1,1,1,1,1,1
14,15,22,12.1244,1,1,1,1,1,1
14,16,23,12.1244,1,1,1,1,1,1
14,17,24,12.1244,1,1,1,1,1,1
14,18,25,12.1244,1,1,1,1,1,1
14,19,26,12.1244,1,1,1,1,1,1
15,0,7.5,12.9904,1,1,1,1,1,1
15,1,8.5,12.9904,1,1,1,1,1,1
15,2,9.5,12.9904,1,1,1,1,1,1
15,3,10.5,12.9904,1,1,1,1,1,1
15,4,11.5,12.9904,1,1,1,1,1,1
15,5,12.5,12.9904,1,1,1,1,1,1
15,6,13.5,12.9904,1,1,1,1,1,1
15,7,14.5,12.9904,1,1,1,1,1,1
15,8,15.5,12.9904,1,1,1,1,1,1
15,9,16.5,12.9904,1,1,1,1,1,1
15,10,17.5,12.9904,1,1,1,1,1,1
15,11,18.5,12.9904,1,1,1,1,1,1
15,12,19.5,12.9904,1,1,1,1,1,1
15,13,20.5,12.9904,1,1,1,1,1,1
15,14,21.5,12.9904,1,1,1,1,1,1
15,15,22.5,12.9904,1,1,1,1,1,1
15,16,23.5,12.9904,1,1,1,1,1,1
15,17,24.5,12.9904,1,1,1,1,1,1
15,18,25.5,12.9904,1,1,1,1,1,1
15,19,26.5,12.9904,1,1,1,1,1,1
16,0,8,13.8564,1,1,1,1,1,1
16,1,9,13.8564,1,1,1,1,1,1
16,2,10,13.8564,1,1,1,1,1,1
16,3,11,13.8564,1,1,1,1,1,1
16,4,12,13.8564,1,1,1,1,1,1
16,5,13,13.8564,1,1,1,1,1,1
16,6,14,13.8564,1,1,1,1,1,1
16,7,15,13.8564,1,1,1,1,1,1
16,8,16,13.8564,1,1,1,1,1,1
16,9,17,13.8564,1,1,1,1,1,1
16,10,18,13.8564,1,1,1,1,1,1
16,11,19,13.8564,1,1,1,1,1,1
16,12,20,13.8564,1,1,1,1,1,1
16,13,21,13.8564,1,1,1,1,1,1
16,14,22,13.8564,1,1,1,1,1,1
16,15,23,13.8564,1,1,1,1,1,1
16,16,24,13.8564,1,1,1,1,1,1
16,17,25,13.8564,1,1,1,1,1,1
16,18,26,13.8564,1,1,1,1,1,1
16,19,27,13.8564,1,1,1,1,1,1
17,0,8.5,14.7224,1,1,1,1,1,1
17,1,9.5,14.7224,1,1,1,1,1,1
17,2,10.5,14.7224,1,1,1,1,1,1
17,3,11.5,14.7224,1,1,1,1,1,1
17,4,12.5,14.7224,1,1,1,1,1,1
17,5,13.5,14.7224,1,1,1,1,1,1
17,6,14.5,14.7224,1,1,1,1,1,1
17,7,15.5,14.7224,1,1,1,1,1,1
17,8,16.5,14.7224,1,1,1,1,1,1
17,9,17.5,14.7224,1,1,1,1,1,1
17,10,18.5,14.7224,1,1,1,1,1,1
17,11,19.5,14.7224,1,1,1,1,1,1
17,12,20.5,14.7224,1,1,1,1,1,1
17,13,21.5,14.7224,1,1,1,1,1,1
17,14,22.5,14.7224,1,1,1,1,1,1
17,15,23.5,14.7224,1,1,1,1,1,1
17,16,24.5,14.7224,1,1,1,1,1,1
17,17,25.5,14.7224,1,1,1,1,1,1
17,18,26.5,14.7224,1,1,1,1,1,1
17,19,27.5,14.7224,1,1,1,1,1,1
18,0,9,15.5885,1,1,1,1,1,1
18,1,10,15.5885,1,1,1,1,1,1
18,2,11,15.5885,1,1,1,1,1,1
18,3,12,15.5885,1,1,1,1,1,1
18,4,13,15.5885,1,1,1,1,1,1
18,5,14,15.5885,1,1,1,1,1,1
18,6,15,15.5885,1,1,1,1,1,1
18,7,16,15.5885,1,1,1,1,1,1
18,8,17,15.5885,1,1,1,1,1,1
18,9,18,15.5885,1,1,1,1,1,1
18,10,19,15.5885,1,1,1,1,1,1
18,11,20,15.5885,1,1,1,1,1,1
18,12,21,15.5885,1,1,1,1,1,1
18,13,22,15.5885,1,1,1,1,1,1
18,14,23,15.5885,1,1,1,1,1,1
18,15,24,15.5885,1,1,1,1,1,1
18,16,25,15.5885,1,1,1,1,1,1
18,17,26,15.5885,1,1,1,1,1,1
18,18,27,15.5885,1,1,1,1,1,1
18,19,28,15.5885,1,1,1,1,1,1
19,0,9.5,16.4545,1,1,1,1,1,1
19,1,10.5,16.4545,1,1,1,1,1,1
19,2,11.5,16.4545,1,1,1,1,1,1
19,3,12.5,16.4545,1,1,1,1,1,1
19,4,13.5,16.4545,1,1,1,1,1,1
19,5,14.5,16.4545,1,1,1,1,1,1
19,6,15.5,16.4545,1,1,1,1,1,1
19,7,16.5,16.4545,1,1,1,1,1,1
19,8,17.5,16.4545,1,1,1,1,1,1
19,9,18.5,16.4545,1,1,1,1,1,1
19,10,19.5,16.4545,1,1,1,1,1,1
19,11,20.5,16.4545,1,1,1,1,1,1
19,12,21.5,16.4545,1,1,1,1,1,1
19,13,22.5,16.4545,1,1,1,1,1,1
19,14,23.5,16.4545,1,1,1,1,1,1
19,15,24.5,16.4545,1,1,1,1,1,1
19,16,25.5,16.4545,1,1,1,1,1,1
19,17,26.5,16.4545,1,1,1,1,1,1
19,18,27.5,16.4545,1,1,1,1,1,1
19,19,28.5,16.4545,1,1,1,1,1,1
Network Size,Strain,Young's Modulus,Probability
20,0.05,1,1
0,0,-0.0237526,-3.80029e-05,1,1,1,1,1,1
0,1,0.976247,-3.80029e-05,1,1,1,1,1,1
0,2,1.97625,-3.80029e-05,1,1,1,1,1,1
0,3,2.97625,-3.80029e-05,1,1,1,1,1,1
0,4,3.97625,-3.80029e-05,1,1,1,1,1,1
0,5,4.97625,-3.80029e-05,1,1,1,1,1,1
0,6,5.97625,-3.80029e-05,1,1,1,1,1,1
0,7,6.97625,-3.80029e-05,1,1,1,1,1,1
0,8,7.97625,-3.80029e-05,1,1,1,1,1,1
0,9,8.97625,-3.80029e-05,1,1,1,1,1,1
0,10,9.97625,-3.80029e-05,1,1,1,1,1,1
0,11,10.9762,-3.80029e-05,1,1,1,1,1,1
0,12,11.9762,-3.80029e-05,1,1,1,1,1,1
0,13,12.9762,-3.80029e-05,1,1,1,1,1,1
0,14,13.9762,-3.80029e-05,1,1,1,1,1,1
0,15,14.9762,-3.80029e-05,1,1,1,1,1,1
0,16,15.9762,-3.80029e-05,1,1,1,1,1,1
0,17,16.9762,-3.80029e-05,1,1,1,1,1,1
0,18,17.9762,-3.80029e-05,1,1,1,1,1,1
0,19,18.9762,-3.80029e-05,1,1,1,1,1,1
1,0,0.478747,0.865988,1,1,1,1,1,1
1,1,1.47875,0.865988,1,1,1,1,1,1
1,2,2.47875,0.865988,1,1,1,1,1,1
1,3,3.47875,0.865988,1,1,1,1,1,1
1,4,4.47875,0.865988,1,1,1,1,1,1
1,5,5.47875,0.865988,1,1,1,1,1,1
1,6,6.47875,0.865988,1,1,1,1,1,1
1,7,7.47875,0.865988,1,1,1,1,1,1
1,8,8.47875,0.865988,1,1,1,1,1,1
1,9,9.47875,0.865988,1,1,1,1,1,1
1,10,10.4787,0.865988,1,1,1,1,1,1
1,11,11.4787,0.865988,1,1,1,1,1,1
1,12,12.4787,0.865988,1,1,1,1,1,1
1,13,13.4787,0.865988,1,1,1,1,1,1
1,14,14.4787,0.865988,1,1,1,1,1,1
1,15,15.4787,0.865988,1,1,1,1,1,1
1,16,16.4787,0.865988,1,1,1,1,1,1
1,17,17.4787,0.865988,1,1,1,1,1,1
1,18,18.4787,0.865988,1,1,1,1,1,1
1,19,19.4787,0.865988,1,1,1,1,1,1
2,0,0.981247,1.73201,1,1,1,1,1,1
2,1,1.98125,1.73201,1,1,1,1,1,1
2,2,2.98125,1.73201,1,1,1,1,1,1
2,3,3.98125,1.73201,1,1,1,1,1,1
2,4,4.98125,1.73201,1,1,1,1,1,1
2,5,5.98125,1.73201,1,1,1,1,1,1
2,6,6.98125,1.73201,1,1,1,1,1,1
2,7,7.98125,1.73201,1,1,1,1,1,1
2,8,8.98125,1.73201,1,1,1,1,1,1
2,9,9.98125,1.73201,1,1,1,1,1,1
2,10,10.9812,1.73201,1,1,1,1,1,1
2,11,11.9812,1.73201,1,1,1,1,1,1
2,12,12.9812,1.73201,1,1,1,1,1,1
2,13,13.9812,1.73201,1,1,1,1,1,1
2,14,14.9812,1.73201,1,1,1,1,1,1
2,15,15.9812,1.73201,1,1,1,1,1,1
2,16,16.9812,1.73201,1,1,1,1,1,1
2,17,17.9812,1.73201,1,1,1,1,1,1
2,18,18.9812,1.73201,1,1,1,1,1,1
2,19,19.9812,1.73201,1,1,1,1,1,1
3,0,1.48375,2.59804,1,1,1,1,1,1
3,1,2.48375,2.59804,1,1,1,1,1,1
3,2,3.48375,2.59804,1,1,1,1,1,1
3,3,4.48375,2.59804,1,1,1,1,1,1
3,4,5.48375,2.59804,1,1,1,1,1,1
3,5,6.48375,2.59804,1,1,1,1,1,1
3,6,7.48375,2.59804,1,1,1,1,1,1
3,7,8.48375,2.59804,1,1,1,1,1,1
3,8,9.48375,2.59804,1,1,1,1,1,1
3,9,10.4837,2.59804,1,1,1,1,1,1
3,10,11.4837,2.59804,1,1,1,1,1,1
3,11,12.4837,2.59804,1,1,1,1,1,1
3,12,13.4837,2.59804,1,1,1,1,1,1
3,13,14.4837,2.59804,1,1,1,1,1,1
3,14,15.4837,2.59804,1,1,1,1,1,1
3,15,16.4837,2.59804,1,1,1,1,1,1
3,16,17.4837,2.59804,1,1,1,1,1,1
3,17,18.4837,2.59804,1,1,1,1,1,1
3,18,19.4837,2.59804,1,1,1,1,1,1
3,19,20.4837,2.59804,1,1,1,1,1,1
4,0,1.98625,3.46407,1,1,1,1,1,1
4,1,2.98625,3.46407,1,1,1,1,1,1
4,2,3.98625,3.46407,1,1,1,1,1,1
4,3,4.98625,3.46407,1,1,1,1,1,1
4,4,5.98625,3.46407,1,1,1,1,1,1
4,5,6.98625,3.46407,1,1,1,1,1,1
4,6,7.98625,3.46407,1,1,1,1,1,1
4,7,8.98625,3.46407,1,1,1,1,1,1
4,8,9.98625,3.46407,1,1,1,1,1,1
4,9,10.9862,3.46407,1,1,1,1,1,1
4,10,11.9862,3.46407,1,1,1,1,1,1
4,11,12.9862,3.46407,1,1,1,1,1,1
4,12,13.9862,3.46407,1,1,1,1,1,1
4,13,14.9862,3.46407,1,1,1,1,1,1
4,14,15.9862,3.46407,1,1,1,1,1,1
4,15,16.9862,3.46407,1,1,1,1,1,1
4,16,17.9862,3.46407,1,1,1,1,1,1
4,17,18.9862,3.46407,1,1,1,1,1,1
4,18,19.9862,3.46407,1,1,1,1,1,1
4,19,20.9862,3.46407,1,1,1,1,1,1
5,0,2.48875,4.33009,1,1,1,1,1,1
5,1,3.48875,4.33009,1,1,1,1,1,1
5,2,4.48875,4.33009,1,1,1,1,1,1
5,3,5.48875,4.33009,1,1,1,1,1,1
5,4,6.48875,4.33009,1,1,1,1,1,1
5,5,7.48875,4.33009,1,1,1,1,1,1
5,6,8.48875,4.33009,1,1,1,1,1,1
5,7,9.48875,4.33009,1,1,1,1,1,1
5,8,10.4887,4.33009,1,1,1,1,1,1
5,9,11.4887,4.33009,1,1,1,1,1,1
5,10,12.4887,4.33009,1,1,1,1,1,1
5,11,13.4887,4.33009,1,1,1,1,1,1
5,12,14.4887,4.33009,1,1,1,1,1,1
5,13,15.4887,4.33009,1,1,1,1,1,1
5,14,16.4887,4.33009,1,1,1,1,1,1
5,15,17.4887,4.33009,1,1,1,1,1,1
5,16,18.4887,4.33009,1,1,1,1,1,1
5,17,19.4887,4.33009,1,1,1,1,1,1
5,18,20.4887,4.33009,1,1,1,1,1,1
5,19,21.4887,4.33009,1,1,1,1,1,1
6,0,2.99125,5.19612,1,1,1,1,1,1
6,1,3.99125,5.19612,1,1,1,1,1,1
6,2,4.99125,5.19612,1,1,1,1,1,1
6,3,5.99125,5.19612,1,1,1,1,1,1
6,4,6.99125,5.19612,1,1,1,1,1,1
6,5,7.99125,5.19612,1,1,1,1,1,1
6,6,8.99125,5.19612,1,1,1,1,1,1
6,7,9.99125,5.19612,1,1,1,1,1,1
6,8,10.9912,5.19612,1,1,1,1,1,1
6,9,11.9912,5.19612,1,1,1,1,1,1
6,10,12.9912,5.19612,1,1,1,1,1,1
6,11,13.9912,5.19612,1,1,1,1,1,1
6,12,14.9912,5.19612,1,1,1,1,1,1
6,13,15.9912,5.19612,1,1,1,1,1,1
6,14,16.9912,5.19612,1,1,1,1,1,1
6,15,17.9912,5.19612,1,1,1,1,1,1
6,16,18.9912,5.19612,1,1,1,1,1,1
6,17,19.9912,5.19612,1,1,1,1,1,1
6,18,20.9912,5.19612,1,1,1,1,1,1
6,19,21.9912,5.19612,1,1,1,1,1,1
7,0,3.49375,6.06214,1,1,1,1,1,1
7,1,4.49375,6.06214,1,1,1,1,1,1
7,2,5.49375,6.06214,1,1,1,1,1,1
7,3,6.49375,6.06214,1,1,1,1,1,1
7,4,7.49375,6.06214,1,1,1,1,1,1
7,5,8.49375,6.06214,1,1,1,1,1,1
7,6,9.49375,6.06214,1,1,1,1,1,1
7,7,10.4937,6.06214,1,1,1,1,1,1
7,8,11.4937,6.06214,1,1,1,1,1,1
7,9,12.4937,6.06214,1,1,1,1,1,1
7,10,13.4937,6.06214,1,1,1,1,1,1
7,11,14.4937,6.06214,1,1,1,1,1,1
7,12,15.4937,6.06214,1,1,1,1,1,1
7,13,16.4937,6.06214,1,1,1,1,1,1
7,14,17.4937,6.06214,1,1,1,1,1,1
7,15,18.4937,6.06214,1,1,1,1,1,1
7,16,19.4937,6.06214,1,1,1,1,1,1
7,17,20.4937,6.06214,1,1,1,1,1,1
7,18,21.4937,6.06214,1,1,1,1,1,1
